ITAG,cluster,symbol,gene_name
Solyc12g089340,7,VPS35B,similar to vacuolar protein sorting-associated protein 35 family protein / VPS35 family protein [Arabidopsis thaliana] (TAIR:AT3G51310.1); similar to unknown protein [Arabidopsis thaliana] (TAIR:AT2G17790.1); similar to Zgc:136268 protein [Danio rerio] (GB:AAI17574.1); similar to novel protein simlar to human and mouse vacuolar protein sorting 35 (yeast) (VPS35) [Danio rerio] (GB:CAE49237.1); similar to Os03g0801600 [Oryza sativa (japonica cultivar-group)] (GB:NP_001051593.1); contains InterPro domain Vacuolar protein sorting-associated protein 35; (InterPro:IPR005378)
Solyc00g273110,8,NA,NA
Solyc01g088050,8,NA,NA
Solyc01g096525,8,NA,NA
Solyc01g096540,8,NA,similar to unknown protein [Arabidopsis thaliana] (TAIR:AT2G20010.2); similar to unknown protein [Oryza sativa (japonica cultivar-group)] (GB:AAP68377.1); similar to Protein of unknown function DUF810 [Medicago truncatula] (GB:ABE85501.1); similar to unknown protein [Oryza sativa] (GB:AAK14418.1); contains InterPro domain Protein of unknown function DUF810; (InterPro:IPR008528)
Solyc01g103970,8,NA,NA
Solyc01g109860,8,ATSFH3,"SEC14 cytosolic factor, putative / phosphoglyceride transfer protein, putative; similar to SEC14 cytosolic factor, putative / phosphoglyceride transfer protein, putative [Arabidopsis thaliana] (TAIR:AT4G36490.1); similar to transporter [Arabidopsis thaliana] (TAIR:AT4G34580.1); similar to SEC14 (secretion 14) [Arabidopsis thaliana] (TAIR:AT4G39180.1); similar to Cellular retinaldehyde-binding/triple function, N-terminal [Medicago truncatula] (GB:ABE79641.1); similar to Cellular retinaldehyde-binding/triple function, N-terminal [Medicago truncatula] (GB:ABE85401.1); contains InterPro domain Phosphatidylinositol transfer protein-like, N-terminal; (InterPro:IPR011074); contains InterPro domain Cellular retinaldehyde-binding/triple function, C-terminal; (InterPro:IPR001251); contains InterPro domain Cellular retinaldehyde-binding/triple function, N-terminal; (InterPro:IPR008273); contains InterPro domain Cellular retinaldehyde binding/alpha-tocopherol transport; (InterPro:IPR001071)"
Solyc01g110380,8,NA,"kinesin motor family protein; similar to kinesin motor family protein [Arabidopsis thaliana] (TAIR:AT4G38950.1); similar to kinesin heavy chain [Zea mays] (GB:AAK91812.1); similar to putative kinesin heavy chain [Oryza sativa (japonica cultivar-group)] (GB:BAD46370.1); similar to kinesin heavy chain [Zea mays] (GB:AAK91822.1); contains InterPro domain Kinesin, motor region; (InterPro:IPR001752)"
Solyc02g036270,8,NA,NA
Solyc02g050283,8,NA,NA
Solyc02g062560,8,NA,similar to hypothetical protein [Thellun (GB:ABB45848.1); similar to Os06g0472400 [Oryza sativa (japonica cultivar-group)] (GB:NP_001057623.1); contains InterPro domain Protein of unknown function UPF0261; (InterPro:IPR010647)
Solyc02g078780,8,SRF1,"SRF1; kinase; similar to leucine-rich repeat transmembrane protein kinase, putative [Arabidopsis thaliana] (TAIR:AT4G03390.1); similar to leucine-rich repeat transmembrane protein kinase 2 [Zea mays] (GB:AAC27895.1); similar to Os02g0176100 [Oryza sativa (japonica cultivar-group)] (GB:NP_001046061.1); similar to Os02g0190500 [Oryza sativa (japonica cultivar-group)] (GB:NP_001046150.1); contains InterPro domain Serine/threonine protein kinase; (InterPro:IPR002290); contains InterPro domain Protein kinase-like; (InterPro:IPR011009); contains InterPro domain Leucine-rich repeat; (InterPro:IPR001611); contains InterPro domain Protein kinase; (InterPro:IPR000719); contains InterPro domain Tyrosine protein kinase; (InterPro:IPR001245); contains InterPro domain Leucine-rich repeat, plant specific; (InterPro:IPR007090); contains InterPro domain Leucine rich repeat, N-terminal; (InterPro:IPR013210)"
Solyc02g087170,8,NA,phosphatidylinositolglycan class N (PIG-N) family protein; similar to putative phosphatidylinositolglycan class N short form [Oryza sativa (japonica cultivar-group)] (GB:BAD27634.1); contains InterPro domain Phosphatidylinositolglycan class N (PIG-N); (InterPro:IPR007070)
Solyc03g082450,8,NA,NA
Solyc03g117490,8,GLI1,"Encodes a protein similar to glycerol kinase, which converts glycerol to glycerol 3-phosphate and performs a rate-limiting step in glycerol metabolism. This gene is required for both general and specific resistance against bacteria and fungi. Arabidopsis thaliana glycerol kinase (GLR1) mRNA.Involved in flagellin-induced non-host resistance to Pseudomonas. Coronatine partially suppresses flagellin-induced expression of NHO1."
Solyc03g118430,8,NA,"metalloendopeptidase; similar to peptidase M16 family protein / insulinase family protein [Arabidopsis thaliana] (TAIR:AT5G56730.1); similar to metalloendopeptidase (GB:AAA81472.1); similar to putative metalloendopeptidase [Oryza sativa (japonica cultivar-group)] (GB:BAD35692.1); similar to Peptidase M16A, coenzyme PQQ biosynthesis protein PqqF [Medicago truncatula] (GB:ABE94713.1); contains InterPro domain Peptidase M16, C-terminal; (InterPro:IPR007863); contains InterPro domain Peptidase M16, N-terminal; (InterPro:IPR011765)"
Solyc03g122340,8,LOX3,Lipoxygenase
Solyc04g025940,8,ATTPS9,Encodes an enzyme putatively involved in trehalose biosynthesis. The protein has a trehalose synthase (TPS)-like domain that may or may not be active as well as a trehalose phosphatase (TPP)-like domain.
Solyc04g049360,8,ADCS,"EMB1997 (EMBRYO DEFECTIVE 1997); catalytic/ ligase/ oxo-acid-lyase; similar to ASA2 (anthranilate synthase 2), anthranilate synthase [Arabidopsis thaliana] (TAIR:AT2G29690.1); similar to aminodeoxychorismate synthase/glutamine amidotransferase [Lycopersicon esculentum] (GB:AAR83121.1); similar to putative aminodeoxychorismate synthase/glutamin amidotransferase [Oryza sativa (japonica cultivar-group)] (GB:BAD54000.1); contains InterPro domain Glutamine amidotransferase class-I; (InterPro:IPR000991); contains InterPro domain Carbamoyl-phosphate synthase, GATase region; (InterPro:IPR001317); contains InterPro domain Glutamine amidotransferase, class I, active site; (InterPro:IPR012998); contains InterPro domain Anthranilate synthase component I, N-terminal; (InterPro:IPR006805); contains InterPro domain Para-aminobenzoate synthase, component I; (InterPro:IPR005802); contains InterPro domain Anthranilate synthase component II/delta crystallin; (InterPro:IPR006220); contains InterPro domain Glutamine amidotransferase superfamily; (InterPro:IPR011702); contains InterPro domain Anthranilate synthase component I and chorismate binding protein; (InterPro:IPR005801)"
Solyc04g054850,8,NA,NA
Solyc04g058065,8,NA,NA
Solyc04g072830,8,NA,"tRNA-splicing endonuclease positive effector-related; similar to tRNA-splicing endonuclease positive effector-related [Arabidopsis thaliana] (TAIR:AT2G19120.1); similar to AAA ATPase; DEAD/DEAH box helicase, N-terminal [Medicago truncatula] (GB:ABE92453.1); similar to Putative DNA2-NAM7 helicase family protein [Oryza sativa] (GB:AAL31652.1); contains domain SPLICING ENDONUCLEASE POSITIVE EFFECTOR SEN1 (PTHR10887:SF21); contains domain DNA2/NAM7 HELICASE FAMILY (PTHR10887); contains domain no description (G3D.3.40.50.300); contains domain P-loop containing nucleoside triphosphate hydrolases (SSF52540)"
Solyc04g074980,8,AFB5,AFB5 (AUXIN F-BOX PROTEIN 5); ubiquitin-protein ligase; similar to F-box family protein (FBX14) [Arabidopsis thaliana] (TAIR:AT4G24390.1); similar to Os02g0759700 [Oryza sativa (japonica cultivar-group)] (GB:NP_001048183.1); similar to F-box containing protein TIR1 [Populus tremula x Populus tremuloides] (GB:AAK16647.1); similar to Putative F-box containing protein TIR1 [Oryza sativa (japonica cultivar-group)] (GB:AAN64135.1); contains InterPro domain Leucine-rich repeat 2; (InterPro:IPR013101)
Solyc04g082670,8,NA,ribophorin I family protein; similar to ribophorin I family protein [Arabidopsis thaliana] (TAIR:AT2G01720.1); similar to Os05g0301500 [Oryza sativa (japonica cultivar-group)] (GB:NP_001055134.1); similar to Ribophorin I [Medicago truncatula] (GB:ABE83243.1); contains InterPro domain Ribophorin I; (InterPro:IPR007676)
Solyc05g018615,8,NA,NA
Solyc05g032850,8,NA,NA
Solyc05g042055,8,NA,NA
Solyc05g055420,8,NA,a member of the Glycosyltransferase Family 64 (according to CAZy Database)
Solyc06g049020,8,NA,NA
Solyc06g053530,8,NPGR2,"encodes a calmodulin-binding protein that is expressed in pollen, suspension culture cells, flowers, and fruits."
Solyc06g073240,8,NA,"Encodes a member of the SGNH-hydrolase superfamily of enzymes. The enzymes of the SGNH-hydrolase superfamily facilitate the hydrolysis of ester, thioester and amide bonds in a range of substrates including complex polysaccharides, lysophospholipids, acyl-CoA esters and other compounds."
Solyc06g073380,8,NA,similar to unknown protein [Arabidopsis thaliana] (TAIR:AT4G14000.1); similar to At2g43320/T1O24.6 [Medicago truncatula] (GB:ABE90565.1); similar to hypothetical protein MtrDRAFT_AC150786g4v1 [Medicago truncatula] (GB:ABE85983.1); contains domain no description (G3D.3.40.50.150); contains domain S-adenosyl-L-methionine-dependent methyltransferases (SSF53335); contains domain UNCHARACTERIZED (PTHR21095); contains domain UNCHARACTERIZED (PTHR21095:SF6)
Solyc06g075400,8,VHA-A1,Vacuolar proton ATPase subunit VHA-a isoform 1. Localized in the trans-Golgi network.
Solyc06g075550,8,NA,"protein kinase family protein; Identical to Probable serine/threonine-protein kinase RLCKVII (EC 2.7.11.1) [Arabidopsis Thaliana] (GB:Q9LQQ8); similar to protein kinase family protein [Arabidopsis thaliana] (TAIR:AT2G28590.1); similar to protein kinase 1 [Populus nigra] (GB:BAA94509.1); contains InterPro domain Protein kinase-like; (InterPro:IPR011009); contains InterPro domain Protein kinase; (InterPro:IPR000719); contains InterPro domain Serine/threonine protein kinase, active site; (InterPro:IPR008271)"
Solyc07g026640,8,NA,NA
Solyc07g053060,8,NA,pentatricopeptide (PPR) repeat-containing protein; similar to pentatricopeptide (PPR) repeat-containing protein [Arabidopsis thaliana] (TAIR:AT2G48000.1); similar to Pentatricopeptide repeat [Medicago truncatula] (GB:ABD33237.1); contains InterPro domain Pentatricopeptide repeat; (InterPro:IPR002885); contains InterPro domain Protein prenyltransferase; (InterPro:IPR008940)
Solyc07g055730,8,TBL43,"similar to unknown protein [Arabidopsis thaliana] (TAIR:AT1G78710.1); similar to unknown protein [Arabidopsis thaliana] (TAIR:AT2G42570.1); similar to unknown [Pisum sativum] (GB:ABA29158.1); similar to Os01g0652100 [Oryza sativa (japonica cultivar-group)] (GB:NP_001043736.1); similar to Protein of unknown function DUF231, plant [Medicago truncatula] (GB:ABE82889.1); contains InterPro domain Protein of unknown function DUF231, plant; (InterPro:IPR004253)"
Solyc07g056320,8,ATGPAT1,Encodes a membrane associated mitochondrial localized protein with  glycerol-3-phosphate acyltransferase activity.Expressed in flower buds and siliques. Homozygous mutant plants are male sterile and have abnormal glycerolipid levels.
Solyc08g005150,8,NHL8,Encodes a protein whose sequence is similar to tobacco hairpin-induced gene (HIN1) and Arabidopsis non-race specific disease resistance gene (NDR1). Expression is not detected under normal conditions and in response to cucumber mosaic virus or spermine.
Solyc08g048545,8,NA,NA
Solyc08g059760,8,NA,NA
Solyc08g066640,8,NA,YebC-related; Identical to UPF0082 protein At2g25830 [Arabidopsis Thaliana] (GB:O82314;GB:Q93ZW2); similar to Os05g0519800 [Oryza sativa (japonica cultivar-group)] (GB:NP_001056067.1); similar to hypothetical protein CPn0573 [Chlamydophila pneumoniae CWL029] (GB:NP_224769.1); similar to hypothetical protein TC0742 [Chlamydia muridarum Nigg] (GB:NP_297116.1); contains InterPro domain Protein of unknown function DUF28; (InterPro:IPR002876)
Solyc08g076590,8,NA,NA
Solyc08g077790,8,NA,"similar to Os03g0100300 [Oryza sativa (japonica cultivar-group)] (GB:NP_001048644.1); contains InterPro domain Peptidyl-prolyl cis-trans isomerase, cyclophilin type; (InterPro:IPR002130)"
Solyc09g008450,8,NA,ankyrin repeat family protein; similar to ankyrin repeat family protein [Arabidopsis thaliana] (TAIR:AT4G19150.1); similar to Hypothetical protein with similarity to ankyrins and BRCA1-associated ring domain proteins [Oryza sativa] (GB:AAK98740.1); similar to Os03g0145800 [Oryza sativa (japonica cultivar-group)] (GB:NP_001048952.1); contains InterPro domain Ankyrin; (InterPro:IPR002110)
Solyc09g008460,8,ATRAB,"ATRAB ALPHA (Arabidopsis Rab GTPase homolog C2a); GTP binding; similar to AtRABC2b/AtRab18C (Arabidopsis Rab GTPase homolog C2b), GTP binding [Arabidopsis thaliana] (TAIR:AT3G09910.1); similar to RAB1X [Lotus japonicus] (GB:CAA98163.1); contains InterPro domain Small GTP-binding protein domain; (InterPro:IPR005225); contains InterPro domain Ras small GTPase, Rab type; (InterPro:IPR003579); contains InterPro domain Sigma-54 factor, interaction region; (InterPro:IPR002078); contains InterPro domain Ras GTPase; (InterPro:IPR001806); contains InterPro domain Ras; (InterPro:IPR013753)"
Solyc09g009220,8,NA,NA
Solyc09g018510,8,NA,"phosphatidate cytidylyltransferase family protein; Identical to Probable phytol kinase 2, chloroplast precursor (EC 2.7.-.-) [Arabidopsis Thaliana] (GB:Q67ZM7;GB:Q67ZA1;GB:Q8LAW9;GB:Q9LV00); similar to VTE5 (VITAMIN E PATHWAY GENE5), phosphatidate cytidylyltransferase/ phytol kinase [Arabidopsis thaliana] (TAIR:AT5G04490.1); similar to Probable phytol kinase 3, chloroplast precursor (GB:Q2N2K0); contains InterPro domain Phosphatidate cytidylyltransferase; (InterPro:IPR000374)"
Solyc09g061320,8,NA,"membrane protein; similar to unknown protein [Arabidopsis thaliana] (TAIR:AT4G32140.1); similar to Os06g0681700 [Oryza sativa (japonica cultivar-group)] (GB:NP_001058380.1); similar to hypothetical protein Tb927.8.1460 [Trypanosoma brucei TREU927] (GB:XP_825884.1); contains InterPro domain Protein of unknown function DUF6, transmembrane; (InterPro:IPR000620)"
Solyc09g074320,8,BSL1,"kelch repeat-containing serine/threonine phosphoesterase family protein; Identical to Serine/threonine-protein phosphatase BSL1 (EC 3.1.3.16) (BSU1-like protein 1) (BSL1) [Arabidopsis Thaliana] (GB:Q8L7U5;GB:Q9ZTA4); similar to BSU1 (BRASSINOSTEROID INSENSITIVE 1 suppressor 1), protein serine/threonine phosphatase [Arabidopsis thaliana] (TAIR:AT1G03445.1); similar to kelch repeat-containing protein / serine/threonine phosphoesterase family protein [Arabidopsis thaliana] (TAIR:AT1G08420.1); similar to kelch repeat-containing serine/threonine phosphoesterase family protein [Arabidopsis thaliana] (TAIR:AT2G27210.1); similar to kelch repeat-containing serine/threonine phosphoesterase family protein, putative, expressed [Oryza sativa (japonica cultivar-group)] (GB:ABF97885.1); similar to Os05g0144400 [Oryza sativa (japonica cultivar-group)] (GB:NP_001054625.1); similar to DNA topoisomerase II; Serine/threonine-specific protein phosphatase and bis(5-nucleosyl)-tetraphosphatase [Medicago truncatula] (GB:ABE78157.1); contains InterPro domain Kelch; (InterPro:IPR011498); contains InterPro domain Galactose oxidase, central; (InterPro:IPR011043); contains InterPro domain Serine/threonine-specific protein phosphatase and bis(5-nucleosyl)-tetraphosphatase; (InterPro:IPR006186); contains InterPro domain Kelch repeat; (InterPro:IPR006652); contains InterPro domain Metallophosphoesterase; (InterPro:IPR004843)"
Solyc09g082690,8,ELIP,Encodes an early light-inducible protein.
Solyc09g090600,8,NA,acid phosphatase class B family protein; similar to acid phosphatase class B family protein [Arabidopsis thaliana] (TAIR:AT5G44020.1); similar to Plant acid phosphatase [Medicago truncatula] (GB:ABE84853.1); contains InterPro domain Acid phosphatase (Class B); (InterPro:IPR005519); contains InterPro domain Plant acid phosphatase; (InterPro:IPR010028)
Solyc09g091850,8,NA,similar to unknown protein [Arabidopsis thaliana] (TAIR:AT5G49900.1); similar to unknown protein [Arabidopsis thaliana] (TAIR:AT1G33700.2); similar to unknown protein [Arabidopsis thaliana] (TAIR:AT4G10060.1); similar to unknown protein [Oryza sativa] (GB:AAL31035.1); similar to unknown protein [Oryza sativa] (GB:AAG16864.1); similar to At5g49900 [Oryza sativa (japonica cultivar-group)] (GB:AAX95400.1); contains InterPro domain Protein of unknown function DUF608; (InterPro:IPR006775)
